playerName,team,rating,region,playerStatistics,agent,playerCategory
6sonya,O1O,0.93,EMEA,"{'average_combat_score': '176.8', 'kill_deaths': '0.89', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '121.0', 'kills_per_round': '0.62', 'assists_per_round': '0.28', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.07', 'headshot_percentage': '26%', 'clutch_success_percentage': '8%'}","['sova', 'fade', 'skye']",vct-game-changer
KXoma,FKS.S,0.93,EMEA,"{'average_combat_score': '158.9', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '111.2', 'kills_per_round': '0.55', 'assists_per_round': '0.43', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.05', 'headshot_percentage': '26%', 'clutch_success_percentage': '11%'}","['skye', 'breach', 'kayo']",vct-game-changer
ginger,aTTaX,0.93,EMEA,"{'average_combat_score': '195.0', 'kill_deaths': '0.98', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '127.6', 'kills_per_round': '0.71', 'assists_per_round': '0.21', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.11', 'headshot_percentage': '22%', 'clutch_success_percentage': '18%'}","['cypher', 'killjoy', 'brimstone']",vct-game-changer
leeni,FKS.S,0.92,EMEA,"{'average_combat_score': '209.4', 'kill_deaths': '0.89', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '137.1', 'kills_per_round': '0.70', 'assists_per_round': '0.21', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.20', 'headshot_percentage': '20%', 'clutch_success_percentage': '14%'}","['raze', 'jett', 'breach']",vct-game-changer
Serena,VLNT,0.92,EMEA,"{'average_combat_score': '176.4', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '118.6', 'kills_per_round': '0.62', 'assists_per_round': '0.30', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.05', 'headshot_percentage': '34%', 'clutch_success_percentage': '18%'}","['sova', 'gekko', 'sage']",vct-game-changer
speedowka,KC.GC,0.92,EMEA,"{'average_combat_score': '170.9', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '112.3', 'kills_per_round': '0.62', 'assists_per_round': '0.42', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.07', 'headshot_percentage': '34%', 'clutch_success_percentage': '13%'}","['skye', 'breach', 'kayo']",vct-game-changer
Harmonee,aTTaX,0.92,EMEA,"{'average_combat_score': '179.1', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '122.7', 'kills_per_round': '0.62', 'assists_per_round': '0.26', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '26%', 'clutch_success_percentage': '23%'}","['sova', 'skye', 'fade']",vct-game-changer
Ralbai,43,0.92,EMEA,"{'average_combat_score': '187.0', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '141.0', 'kills_per_round': '0.65', 'assists_per_round': '0.33', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.09', 'headshot_percentage': '24%', 'clutch_success_percentage': ''}","['omen', 'viper']",vct-game-changer
pics,Visi,0.92,EMEA,"{'average_combat_score': '198.7', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '134.5', 'kills_per_round': '0.74', 'assists_per_round': '0.37', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.13', 'headshot_percentage': '31%', 'clutch_success_percentage': '8%'}","['breach', 'kayo']",vct-game-changer
taromie,FKS.S,0.92,EMEA,"{'average_combat_score': '175.1', 'kill_deaths': '0.89', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '121.2', 'kills_per_round': '0.61', 'assists_per_round': '0.32', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.09', 'headshot_percentage': '28%', 'clutch_success_percentage': '14%'}","['killjoy', 'omen', 'brimstone']",vct-game-changer
juliette,AMZ.GC,0.91,EMEA,"{'average_combat_score': '168.2', 'kill_deaths': '0.78', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '114.1', 'kills_per_round': '0.57', 'assists_per_round': '0.57', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.07', 'headshot_percentage': '33%', 'clutch_success_percentage': '7%'}","['breach', 'kayo']",vct-game-changer
Ninou,VLNT,0.91,EMEA,"{'average_combat_score': '167.0', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '111.1', 'kills_per_round': '0.55', 'assists_per_round': '0.44', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.06', 'headshot_percentage': '19%', 'clutch_success_percentage': '16%'}","['breach', 'kayo', 'skye']",vct-game-changer
auri,NB,0.91,EMEA,"{'average_combat_score': '181.2', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '128.2', 'kills_per_round': '0.64', 'assists_per_round': '0.21', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.09', 'headshot_percentage': '26%', 'clutch_success_percentage': '8%'}","['cypher', 'killjoy', 'viper']",vct-game-changer
matrix,KC.GC,0.91,EMEA,"{'average_combat_score': '215.6', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '142.0', 'kills_per_round': '0.75', 'assists_per_round': '0.15', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.19', 'headshot_percentage': '35%', 'clutch_success_percentage': '18%'}","['raze', 'jett', 'neon']",vct-game-changer
lirowe,39,0.91,EMEA,"{'average_combat_score': '196.0', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '129.4', 'kills_per_round': '0.67', 'assists_per_round': '0.13', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.13', 'headshot_percentage': '28%', 'clutch_success_percentage': '13%'}","['killjoy', 'cypher']",vct-game-changer
Gianta,RFS,0.90,EMEA,"{'average_combat_score': '162.3', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '111.0', 'kills_per_round': '0.58', 'assists_per_round': '0.40', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.05', 'headshot_percentage': '31%', 'clutch_success_percentage': '19%'}","['omen', 'viper', 'cypher']",vct-game-changer
T4C,Curs,0.90,EMEA,"{'average_combat_score': '160.0', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '117.8', 'kills_per_round': '0.57', 'assists_per_round': '0.36', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.05', 'headshot_percentage': '27%', 'clutch_success_percentage': ''}",['breach'],vct-game-changer
LokiPro,Wild,0.90,EMEA,"{'average_combat_score': '206.3', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '128.0', 'kills_per_round': '0.63', 'assists_per_round': '0.28', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.08', 'headshot_percentage': '18%', 'clutch_success_percentage': '18%'}","['astra', 'clove']",vct-game-changer
Flora,F9,0.90,EMEA,"{'average_combat_score': '187.0', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '122.5', 'kills_per_round': '0.67', 'assists_per_round': '0.20', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.08', 'headshot_percentage': '28%', 'clutch_success_percentage': '17%'}","['gekko', 'omen']",vct-game-changer
Alicita,Team,0.90,EMEA,"{'average_combat_score': '184.0', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '120.3', 'kills_per_round': '0.63', 'assists_per_round': '0.34', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.11', 'headshot_percentage': '30%', 'clutch_success_percentage': '17%'}","['brimstone', 'viper', 'omen']",vct-game-changer
aiko,Huge,0.90,EMEA,"{'average_combat_score': '212.0', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '141.3', 'kills_per_round': '0.70', 'assists_per_round': '0.35', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.10', 'headshot_percentage': '27%', 'clutch_success_percentage': ''}",['breach'],vct-game-changer
LiriLia,KC.GC,0.90,EMEA,"{'average_combat_score': '170.9', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '118.8', 'kills_per_round': '0.57', 'assists_per_round': '0.42', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.07', 'headshot_percentage': '29%', 'clutch_success_percentage': '6%'}","['breach', 'astra', 'gekko']",vct-game-changer
Looxie,(+6),0.90,EMEA,"{'average_combat_score': '181.4', 'kill_deaths': '0.86', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '119.8', 'kills_per_round': '0.64', 'assists_per_round': '0.28', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.10', 'headshot_percentage': '37%', 'clutch_success_percentage': '19%'}","['sova', 'viper', 'omen']",vct-game-changer
Flawless,NOM.L,0.90,EMEA,"{'average_combat_score': '181.0', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '121.6', 'kills_per_round': '0.63', 'assists_per_round': '0.08', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.05', 'headshot_percentage': '26%', 'clutch_success_percentage': '11%'}","['gekko', 'fade']",vct-game-changer
Venn,Goat,0.90,EMEA,"{'average_combat_score': '181.0', 'kill_deaths': '0.74', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '112.5', 'kills_per_round': '0.63', 'assists_per_round': '0.22', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.09', 'headshot_percentage': '24%', 'clutch_success_percentage': '14%'}","['fade', 'breach']",vct-game-changer
Thykuza,VLNT,0.90,EMEA,"{'average_combat_score': '230.3', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '146.8', 'kills_per_round': '0.77', 'assists_per_round': '0.19', 'first_kills_per_round': '0.22', 'first_deaths_per_round': '0.24', 'headshot_percentage': '24%', 'clutch_success_percentage': '21%'}","['jett', 'raze']",vct-game-changer
Lil,LUA,0.89,EMEA,"{'average_combat_score': '187.2', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '117.4', 'kills_per_round': '0.62', 'assists_per_round': '0.53', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.11', 'headshot_percentage': '25%', 'clutch_success_percentage': '13%'}",['breach'],vct-game-changer
riri,NYAN,0.89,EMEA,"{'average_combat_score': '151.5', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '94.6', 'kills_per_round': '0.56', 'assists_per_round': '0.39', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.08', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}","['sova', 'breach']",vct-game-changer
door,PXU.GC,0.89,EMEA,"{'average_combat_score': '206.5', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '135.4', 'kills_per_round': '0.63', 'assists_per_round': '0.26', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.15', 'headshot_percentage': '20%', 'clutch_success_percentage': '25%'}","['raze', 'jett']",vct-game-changer
Dior,4RL.H,0.89,EMEA,"{'average_combat_score': '176.5', 'kill_deaths': '0.76', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '106.5', 'kills_per_round': '0.65', 'assists_per_round': '0.26', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.09', 'headshot_percentage': '28%', 'clutch_success_percentage': '25%'}","['viper', 'omen']",vct-game-changer
ASSIMETRIA,(+1),0.88,EMEA,"{'average_combat_score': '191.4', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '130.1', 'kills_per_round': '0.65', 'assists_per_round': '0.25', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.08', 'headshot_percentage': '22%', 'clutch_success_percentage': '8%'}","['skye', 'sova', 'omen']",vct-game-changer
Mel,VLNT,0.88,EMEA,"{'average_combat_score': '171.0', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '110.3', 'kills_per_round': '0.60', 'assists_per_round': '0.40', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.10', 'headshot_percentage': '30%', 'clutch_success_percentage': '11%'}","['omen', 'brimstone', 'viper']",vct-game-changer
Niiko,ANM,0.88,EMEA,"{'average_combat_score': '209.7', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '133.2', 'kills_per_round': '0.70', 'assists_per_round': '0.27', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.14', 'headshot_percentage': '29%', 'clutch_success_percentage': '9%'}","['killjoy', 'cypher']",vct-game-changer
Mali,FMG.GC,0.88,EMEA,"{'average_combat_score': '184.0', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '119.2', 'kills_per_round': '0.68', 'assists_per_round': '0.15', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.18', 'headshot_percentage': '24%', 'clutch_success_percentage': '30%'}","['jett', 'raze']",vct-game-changer
Blossi,aTTaX,0.88,EMEA,"{'average_combat_score': '164.8', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '111.4', 'kills_per_round': '0.57', 'assists_per_round': '0.42', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.10', 'headshot_percentage': '26%', 'clutch_success_percentage': '6%'}","['viper', 'omen', 'astra']",vct-game-changer
Loupiote,ZER.M,0.88,EMEA,"{'average_combat_score': '166.0', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '110.1', 'kills_per_round': '0.57', 'assists_per_round': '0.31', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '23%', 'clutch_success_percentage': '19%'}","['skye', 'sova', 'gekko']",vct-game-changer
Nina,39,0.88,EMEA,"{'average_combat_score': '184.5', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '108.6', 'kills_per_round': '0.56', 'assists_per_round': '0.51', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.03', 'headshot_percentage': '39%', 'clutch_success_percentage': ''}",['omen'],vct-game-changer
Juja,IL,0.87,EMEA,"{'average_combat_score': '158.2', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '103.5', 'kills_per_round': '0.56', 'assists_per_round': '0.39', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.08', 'headshot_percentage': '25%', 'clutch_success_percentage': '27%'}","['omen', 'astra', 'viper']",vct-game-changer
angelka,FOG,0.87,EMEA,"{'average_combat_score': '190.4', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '77%', 'average_damage_per_round': '118.8', 'kills_per_round': '0.66', 'assists_per_round': '0.36', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.06', 'headshot_percentage': '16%', 'clutch_success_percentage': '21%'}","['omen', 'jett', 'brimstone']",vct-game-changer
Marie,PRS,0.87,EMEA,"{'average_combat_score': '218.5', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '149.4', 'kills_per_round': '0.69', 'assists_per_round': '0.13', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.03', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}","['cypher', 'killjoy']",vct-game-changer
Mais,PXU.GC,0.87,EMEA,"{'average_combat_score': '169.5', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '114.1', 'kills_per_round': '0.60', 'assists_per_round': '0.18', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '29%', 'clutch_success_percentage': '13%'}","['cypher', 'fade', 'sova']",vct-game-changer
Luzia,XL.GC,0.87,EMEA,"{'average_combat_score': '175.5', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '115.3', 'kills_per_round': '0.62', 'assists_per_round': '0.37', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.11', 'headshot_percentage': '31%', 'clutch_success_percentage': '24%'}","['kayo', 'breach', 'astra']",vct-game-changer
meryl,INC.GC,0.87,EMEA,"{'average_combat_score': '170.6', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '112.7', 'kills_per_round': '0.61', 'assists_per_round': '0.38', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '26%', 'clutch_success_percentage': '13%'}","['gekko', 'skye', 'breach']",vct-game-changer
Noemium,LUA,0.86,EMEA,"{'average_combat_score': '212.6', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '141.0', 'kills_per_round': '0.71', 'assists_per_round': '0.18', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.15', 'headshot_percentage': '22%', 'clutch_success_percentage': '14%'}","['raze', 'jett', 'yoru']",vct-game-changer
Agla,Team,0.86,EMEA,"{'average_combat_score': '182.2', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '119.4', 'kills_per_round': '0.61', 'assists_per_round': '0.22', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.08', 'headshot_percentage': '21%', 'clutch_success_percentage': '13%'}","['gekko', 'harbor', 'sova']",vct-game-changer
Salty,Veni,0.86,EMEA,"{'average_combat_score': '169.4', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '110.2', 'kills_per_round': '0.58', 'assists_per_round': '0.41', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.08', 'headshot_percentage': '19%', 'clutch_success_percentage': '7%'}","['sova', 'astra', 'viper']",vct-game-changer
